FID,FID_fine_g,OBJECTID,StreamID,SHAPE_Leng,FID_C2VSim,NodeID,X,Y
2268,45,46,46,53451.009279099999000,13968,13969,649410.499867000040000,4206225.779910000000000
2269,46,47,47,25242.838842900001000,14037,14038,637225.759119999940000,4206293.433930000300000
2270,46,47,47,25242.838842900001000,13954,13955,639049.407122000000000,4206459.973960000100000
2271,45,46,46,53451.009279099999000,13969,13970,650175.552923999960000,4206461.907019999800000
2272,46,47,47,25242.838842900001000,13953,13954,638122.698385000000000,4206555.371980000300000
2273,45,46,46,53451.009279099999000,13970,13971,650931.160733000030000,4206565.802950000400000
2274,46,47,47,25242.838842900001000,14033,14034,636289.132302999960000,4206864.934980000400000
2275,45,46,46,53451.009279099999000,14060,14061,651620.653085000000000,4207000.277959999600000
2276,46,47,47,25242.838842900001000,14034,14035,635795.025551000030000,4207637.371980000300000
2277,45,46,46,53451.009279099999000,13973,13974,652083.462942000010000,4207680.324939999700000
2278,45,46,46,53451.009279099999000,13974,13975,652952.411934999980000,4207774.776010000100000
2279,45,46,46,53451.009279099999000,13976,13977,653556.898335000030000,4208162.024910000200000
2280,46,47,47,25242.838842900001000,13948,13949,635332.003854000010000,4208431.123909999600000
2281,45,46,46,53451.009279099999000,13977,13978,654218.055327999990000,4208615.389899999800000
2282,52,53,53,33033.057685400003000,12472,12473,606555.822066999970000,4208615.840970000300000
2283,109,110,110,29846.611606200000000,12033,12034,574476.810581999950000,4208684.797000000300000
2284,52,53,53,33033.057685400003000,12331,12332,605677.570419000000000,4208698.248909999600000
2285,52,53,53,33033.057685400003000,12473,12474,607286.073588000030000,4208742.840909999800000
2286,52,53,53,33033.057685400003000,12328,12329,604350.417777000000000,4208799.848910000200000
2287,52,53,53,33033.057685400003000,12329,12330,604528.218098000040000,4208818.899910000200000
2288,109,110,110,29846.611606200000000,11893,11894,575257.626582000060000,4208853.427910000100000
2289,52,53,53,33033.057685400003000,12327,12328,603645.566449000030000,4208983.999950000100000
2290,45,46,46,53451.009279099999000,13896,13897,654945.327903999950000,4208993.193930000100000
2291,52,53,53,33033.057685400003000,12474,12475,608005.741685000020000,4209070.924999999800000
2292,46,47,47,25242.838842900001000,13875,13876,634816.065293999970000,4209185.187920000400000
2293,52,53,53,33033.057685400003000,12476,12477,609582.661494000000000,4209197.925959999700000
2294,52,53,53,33033.057685400003000,12475,12476,608735.993077000020000,4209219.091919999600000
2295,52,53,53,33033.057685400003000,12478,12479,610418.746487000030000,4209377.843019999600000
2296,52,53,53,33033.057685400003000,12188,12189,603023.265136000000000,4209396.750919999600000
2297,109,110,110,29846.611606200000000,11744,11745,575813.252695000030000,4209501.657929999800000
2298,45,46,46,53451.009279099999000,13821,13822,655398.692641000030000,4209626.014920000000000
2299,52,53,53,33033.057685400003000,12479,12480,611117.247864000030000,4209832.926920000500000
2300,46,47,47,25242.838842900001000,13876,13877,634161.878029000010000,4209905.003979999600000
2301,52,53,53,33033.057685400003000,12054,12055,602521.614063999960000,4209961.901899999900000
2302,109,110,110,29846.611606200000000,11597,11598,576326.806231000000000,4210190.916939999900000
2303,45,46,46,53451.009279099999000,13822,13823,655993.733921000040000,4210258.836939999800000
2304,52,53,53,33033.057685400003000,12480,12481,611963.916151999960000,4210319.760970000200000
2305,46,47,47,25242.838842900001000,13799,13800,633423.688972000030000,4210436.816970000000000
2306,52,53,53,33033.057685400003000,11914,11915,602163.730030999980000,4210753.678919999900000
2307,52,53,53,33033.057685400003000,12482,12483,612694.167673000020000,4210859.512009999700000
2308,45,46,46,53451.009279099999000,13823,13824,656645.445666000010000,4210872.767950000200000
2309,109,110,110,29846.611606200000000,11448,11449,577025.307736000050000,4210873.542990000000000
2310,46,47,47,25242.838842900001000,13720,13721,632717.250059999990000,4210936.880970000300000
2311,52,53,53,33033.057685400003000,12635,12636,613519.669370000020000,4211240.512969999600000
2312,109,110,110,29846.611606200000000,11449,11450,577599.193687999970000,4211314.057930000100000
2313,46,47,47,25242.838842900001000,13721,13722,631986.998666999980000,4211444.882000000200000
2314,45,46,46,53451.009279099999000,13825,13826,657079.920290000040000,4211467.809999999600000
2315,109,110,110,29846.611606200000000,11763,11764,593963.966568000030000,4211524.419920000200000
2316,109,110,110,29846.611606200000000,11764,11765,594741.843176000050000,4211524.419920000200000
2317,52,53,53,33033.057685400003000,11915,11916,601856.812655000020000,4211547.429969999900000
2318,109,110,110,29846.611606200000000,11767,11768,595599.094889000060000,4211556.169929999900000
2319,109,110,110,29846.611606200000000,11768,11769,596408.721513999980000,4211603.795020000100000
2320,52,53,53,33033.057685400003000,12636,12637,614121.519225999950000,4211699.843919999900000
2321,109,110,110,29846.611606200000000,11769,11770,597186.598123000000000,4211778.419920000200000
2322,109,110,110,29846.611606200000000,11762,11763,593233.715175000020000,4211841.919950000000000
2323,109,110,110,29846.611606200000000,11450,11451,578168.048985000000000,4211882.912969999900000
2324,46,47,47,25242.838842900001000,13629,13630,631399.622539000000000,4211937.007950000500000
2325,109,110,110,29846.611606200000000,11770,11771,597932.724586999980000,4212000.670930000000000
2326,45,46,46,53451.009279099999000,13746,13747,657678.439330999970000,4212115.972939999800000
2327,109,110,110,29846.611606200000000,11626,11627,598662.975979999990000,4212222.920909999900000
2328,52,53,53,33033.057685400003000,11775,11776,601613.395438999990000,4212256.514890000200000
2329,109,110,110,29846.611606200000000,11618,11619,592598.713830000020000,4212397.546959999900000
2330,52,53,53,33033.057685400003000,12781,12782,614743.291258999960000,4212414.219979999600000
2331,109,110,110,29846.611606200000000,11304,11305,578763.362650000020000,4212438.538959999600000
2332,46,47,47,25242.838842900001000,13633,13634,631010.684170000020000,4212548.196940000200000
2333,45,46,46,53451.009279099999000,13660,13661,658445.732643999970000,4212565.764940000100000
2334,45,46,46,53451.009279099999000,13678,13679,668989.399469999950000,4212711.285969999600000
2335,109,110,110,29846.611606200000000,11627,11628,599266.227181000050000,4212715.046989999700000
2336,46,47,47,25242.838842900001000,13632,13633,630240.745224999960000,4212849.821899999900000
2337,45,46,46,53451.009279099999000,13676,13677,667481.271468000020000,4212870.036940000000000
2338,109,110,110,29846.611606200000000,11305,11306,579371.905626000020000,4212941.248970000100000
2339,46,47,47,25242.838842900001000,13543,13544,629256.493192999970000,4212945.071949999800000
2340,45,46,46,53451.009279099999000,13662,13663,659967.089828999950000,4212949.411919999900000
2341,109,110,110,29846.611606200000000,11617,11618,591995.462758000010000,4212969.048010000000000
2342,45,46,46,53451.009279099999000,13677,13678,668300.697901000040000,4212969.579979999900000
2343,52,53,53,33033.057685400003000,12782,12783,615232.771451000010000,4212969.845970000100000
2344,45,46,46,53451.009279099999000,13680,13681,670246.172846999950000,4213002.328909999700000
2345,109,110,110,29846.611606200000000,11616,11617,591185.836132999980000,4213064.297930000300000
2346,46,47,47,25242.838842900001000,13458,13459,628145.240968000030000,4213080.009929999700000
2347,109,110,110,29846.611606200000000,11467,11468,588677.581155000020000,4213080.173010000000000
2348,109,110,110,29846.611606200000000,11468,11469,589518.957668000020000,4213080.173010000000000
2349,109,110,110,29846.611606200000000,11615,11616,590328.584419999970000,4213080.173010000000000
2350,109,110,110,29846.611606200000000,11465,11466,587867.954401999940000,4213096.047949999600000
2351,109,110,110,29846.611606200000000,11464,11465,587010.702689000060000,4213111.922890000000000
2352,52,53,53,33033.057685400003000,11631,11632,601348.811631000020000,4213124.349899999800000
2353,109,110,110,29846.611606200000000,11462,11463,586232.826207999950000,4213127.797969999700000
2354,45,46,46,53451.009279099999000,13661,13662,659014.587940000000000,4213134.621009999900000
2355,109,110,110,29846.611606200000000,11461,11462,585454.949600000050000,4213143.672910000200000
2356,108,109,109,22386.106473600001000,11781,11782,604413.917937000050000,4213149.608009999600000
2357,108,109,109,22386.106473600001000,11783,11784,605404.519922000010000,4213155.957969999900000
2358,109,110,110,29846.611606200000000,11460,11461,584550.072798999960000,4213159.547980000300000
2359,46,47,47,25242.838842900001000,13369,13370,627076.987271000050000,4213167.174990000200000
2360,45,46,46,53451.009279099999000,13679,13680,669465.650350000010000,4213200.765900000000000
2361,45,46,46,53451.009279099999000,13588,13589,671793.988400000030000,4213240.453970000100000
2362,109,110,110,29846.611606200000000,11459,11460,583772.196190000050000,4213254.797899999700000
2363,109,110,110,29846.611606200000000,11628,11629,599631.352941000020000,4213334.173010000000000
2364,109,110,110,29846.611606200000000,11306,11307,579940.760923000050000,4213338.123979999700000
2365,45,46,46,53451.009279099999000,13681,13682,670973.778478999970000,4213346.287949999800000
2366,109,110,110,29846.611606200000000,11458,11459,582914.944477000040000,4213365.922890000000000
2367,109,110,110,29846.611606200000000,11307,11308,580660.690011000030000,4213381.797969999700000
2368,109,110,110,29846.611606200000000,11308,11309,581422.691547999970000,4213381.797969999700000
2369,109,110,110,29846.611606200000000,11309,11310,582200.568157000000000,4213397.673929999600000
2370,45,46,46,53451.009279099999000,13664,13665,660655.007782000000000,4213518.266959999700000
2371,108,109,109,22386.106473600001000,11780,11781,603410.615920000010000,4213530.608980000000000
2372,52,53,53,33033.057685400003000,12783,12784,615646.923643999970000,4213547.683919999700000
2373,45,46,46,53451.009279099999000,13502,13503,672481.906481000010000,4213584.413010000300000
2374,108,109,109,22386.106473600001000,11784,11785,606171.614451000000000,4213586.525010000000000
2375,45,46,46,53451.009279099999000,13593,13594,674823.473714999970000,4213597.641939999500000
2376,45,46,46,53451.009279099999000,13584,13585,667101.170348000010000,4213659.071949999800000
2377,45,46,46,53451.009279099999000,13504,13505,673976.805297999990000,4213716.704979999900000
2378,109,110,110,29846.611606200000000,11481,11482,600329.854445999950000,4213731.048910000400000
2379,108,109,109,22386.106473600001000,11634,11635,602381.913840000050000,4213797.309010000000000
2380,108,109,109,22386.106473600001000,11633,11634,602197.763439000000000,4213816.360019999600000
2381,108,109,109,22386.106473600001000,11927,11928,606862.072307999940000,4213979.701969999800000
2382,45,46,46,53451.009279099999000,13594,13595,675590.766900000050000,4213981.288909999700000
2383,45,46,46,53451.009279099999000,13503,13504,673169.824432999940000,4213994.517970000400000
2384,46,47,47,25242.838842900001000,13370,13371,626441.986053999980000,4214000.613970000300000
2385,45,46,46,53451.009279099999000,13665,13666,661131.258789999990000,4214007.746899999700000
2386,52,53,53,33033.057685400003000,11632,11633,601179.477997999990000,4214023.934930000500000
2387,108,109,109,22386.106473600001000,11632,11633,601179.477997999990000,4214023.934930000500000
2388,109,110,110,29846.611606200000000,11632,11633,601179.477997999990000,4214023.934930000500000
2389,45,46,46,53451.009279099999000,13583,13584,666440.013354999940000,4214112.436940000400000
2390,108,109,109,22386.106473600001000,11928,11929,607494.991859999950000,4214382.468940000000000
2391,52,53,53,33033.057685400003000,12784,12785,615761.939195999990000,4214385.369939999700000
2392,45,46,46,53451.009279099999000,13595,13596,675974.413491999960000,4214523.685970000000000
2393,45,46,46,53451.009279099999000,13669,13670,663247.929639999990000,4214603.060940000200000
2394,45,46,46,53451.009279099999000,13667,13668,661819.176743000050000,4214616.290000000000000
2395,45,46,46,53451.009279099999000,13582,13583,665892.197547000020000,4214669.697999999900000
2396,46,47,47,25242.838842900001000,13275,13276,626111.256198000050000,4214688.531920000000000
2397,45,46,46,53451.009279099999000,13599,13600,678898.065078999960000,4214775.039950000100000
2398,45,46,46,53451.009279099999000,13579,13580,663975.535273000020000,4214801.498960000500000
2399,108,109,109,22386.106473600001000,11929,11930,608281.346549000010000,4214881.133010000000000
2400,45,46,46,53451.009279099999000,13507,13508,676556.497973000050000,4214894.102989999600000
2401,45,46,46,53451.009279099999000,13581,13582,665164.924970000050000,4214971.940940000100000
2402,45,46,46,53451.009279099999000,13668,13669,662599.699239999990000,4215026.394960000200000
2403,45,46,46,53451.009279099999000,13510,13511,678196.917941999970000,4215105.769940000000000
2404,45,46,46,53451.009279099999000,13600,13601,679549.810743000010000,4215217.513940000000000
2405,52,53,53,33033.057685400003000,12642,12643,615709.022331999960000,4215218.808910000100000
2406,45,46,46,53451.009279099999000,13580,13581,664399.872041000050000,4215245.848910000200000
2407,46,47,47,25242.838842900001000,13170,13171,625517.923205000000000,4215246.952019999700000
2408,45,46,46,53451.009279099999000,13508,13509,677323.791157000000000,4215251.290959999900000
2409,108,109,109,22386.106473600001000,11930,11931,608981.394038000030000,4215341.437900000300000
2410,45,46,46,53451.009279099999000,13696,13697,683329.844795000040000,4215515.874900000200000
2411,45,46,46,53451.009279099999000,13601,13602,680116.516664000000000,4215699.213910000400000
2412,45,46,46,53451.009279099999000,13775,13776,684785.056059999970000,4215740.771920000200000
2413,45,46,46,53451.009279099999000,13695,13696,682477.791418000010000,4215755.883990000000000
2414,108,109,109,22386.106473600001000,12070,12071,609681.441526000040000,4215772.974929999600000
2415,45,46,46,53451.009279099999000,13697,13698,684004.533691999970000,4215806.917969999800000
2416,45,46,46,53451.009279099999000,13602,13603,680872.124600999990000,4215897.560909999500000
